自TM,相手TM,球場,日付,先,完投,完封,無四球,暴投,ボーク,基準,HA,ナ,回,攻撃,援護,分数,勝敗,名前,防御率,回数,打者,投球,安打,被本,三振,四死,失点,自責,T責除
ロッテ,西武,メットライフ,9/5,1,0,0,0,0,0,249,1,1,9,7,2,6    ,,石川歩,5.14,6,26,110,5,0,3,3,2,2,
ロッテ,西武,メットライフ,9/5,,0,0,0,0,0,249,1,1,9,1,0,0 1/3,●,松永昂大,3.52,0.1,4,6,3,0,0,0,3,3,
ロッテ,西武,メットライフ,9/5,,0,0,0,0,0,249,1,1,9,1,0,0 2/3,,有吉優樹,2.83,0.2,4,21,0,0,0,1,0,0,
ロッテ,西武,メットライフ,9/5,,0,0,0,0,0,249,1,1,9,2,0,1    ,,田中靖洋,3.00,1,3,8,0,0,0,0,0,0,
ロッテ,西武,メットライフ,9/6,1,0,0,0,0,0,251,1,1,10,6,5,5 2/3,,チェン・グァンユウ,3.56,5.2,24,103,5,1,7,3,4,4,
ロッテ,西武,メットライフ,9/6,,0,0,0,0,0,251,1,1,10,1,0,0 1/3,H,南昌輝,4.61,0.1,4,17,1,0,0,2,0,0,
ロッテ,西武,メットライフ,9/6,,0,0,0,0,0,251,1,1,10,2,0,1    ,H,有吉優樹,2.77,1,3,17,0,0,1,0,0,0,
ロッテ,西武,メットライフ,9/6,,0,0,0,0,0,251,1,1,10,1,0,0 2/3,,大谷智久,3.25,0.2,5,21,2,1,0,1,1,1,
ロッテ,西武,メットライフ,9/6,,0,0,0,0,0,251,1,1,10,1,0,0 1/3,H,松永昂大,3.48,0.1,1,5,0,0,0,0,0,0,
ロッテ,西武,メットライフ,9/6,,0,0,0,0,0,251,1,1,10,2,0,1    ,○,内竜也,2.88,1,8,30,2,0,0,3,2,2,
ロッテ,西武,メットライフ,9/6,,0,0,0,0,0,251,1,1,10,1,0,0 1/3,H,成田翔,0.00,0.1,3,15,1,0,0,1,0,0,
ロッテ,西武,メットライフ,9/6,,0,0,0,0,0,251,1,1,10,1,0,0 2/3,S,田中靖洋,2.79,0.2,1,3,0,0,0,0,0,0,
ロッテ,西武,メットライフ,9/7,1,0,0,0,0,0,253,1,1,9,8,0,7    ,●,関谷亮太,4.50,7,30,108,9,2,2,1,3,2,
ロッテ,西武,メットライフ,9/7,,0,0,0,0,0,253,1,1,9,2,0,1    ,,南昌輝,4.30,1,5,24,2,0,1,0,0,0,
ロッテ,ソフトバンク,ZOZOマリン,9/8,1,0,0,0,0,0,256,0,1,9,6,4,6    ,●,酒居知史,4.01,6,31,115,12,1,1,1,6,6,
ロッテ,ソフトバンク,ZOZOマリン,9/8,,0,0,0,0,0,256,0,1,9,1,0,1    ,,成田翔,0.00,1,3,12,0,0,1,0,0,0,
ロッテ,ソフトバンク,ZOZOマリン,9/8,,0,0,0,0,0,256,0,1,9,1,0,1    ,,松永昂大,3.38,1,3,11,0,0,1,0,0,0,
ロッテ,ソフトバンク,ZOZOマリン,9/8,,0,0,0,0,0,256,0,1,9,1,0,1    ,,有吉優樹,2.72,1,3,15,0,0,1,0,0,0,
ロッテ,ソフトバンク,ZOZOマリン,9/9,1,0,0,0,0,0,258,0,0,9,7,1,7    ,●,涌井秀章,3.75,7,31,119,7,0,4,4,2,1,
ロッテ,ソフトバンク,ZOZOマリン,9/9,,0,0,0,0,0,258,0,0,9,1,0,1    ,,大谷智久,3.18,1,3,15,0,0,0,0,0,0,
ロッテ,ソフトバンク,ZOZOマリン,9/9,,0,0,0,0,0,258,0,0,9,1,0,1    ,,内竜也,2.81,1,3,8,0,0,0,0,0,0,
ロッテ,ソフトバンク,ZOZOマリン,9/10,1,0,0,0,0,0,260,0,0,9,7,0,7    ,●,二木康太,3.66,7,30,117,6,0,6,3,3,3,
ロッテ,ソフトバンク,ZOZOマリン,9/10,,0,0,0,0,0,260,0,0,9,1,0,1    ,,田中靖洋,2.53,1,3,9,0,0,1,0,0,0,
ロッテ,ソフトバンク,ZOZOマリン,9/10,,0,0,0,1,0,260,0,0,9,1,0,1    ,,土肥星也,7.36,1,6,21,2,1,0,1,3,3,
ロッテ,オリックス,ZOZOマリン,9/12,1,0,0,0,0,0,262,0,1,8,7,5,7    ,,唐川侑己,4.49,7,33,110,9,1,2,3,4,4,
ロッテ,オリックス,ZOZOマリン,9/12,,0,0,0,0,0,262,0,1,8,1,0,1    ,○,大谷智久,3.30,1,5,23,2,1,1,0,1,1,
ロッテ,オリックス,ZOZOマリン,9/12,,0,0,0,0,0,262,0,1,8,1,0,1    ,S,内竜也,2.74,1,5,19,2,0,1,0,0,0,
ロッテ,日本ハム,札幌ドーム,9/13,1,1,0,0,0,0,263,1,1,9,9,4,9    ,○,佐々木千隼,5.00,9,35,120,8,1,5,2,1,1,
ロッテ,日本ハム,札幌ドーム,9/14,1,0,0,0,1,0,265,1,1,9,7,2,6    ,,関谷亮太,4.50,6,30,114,9,0,6,2,3,3,
ロッテ,日本ハム,札幌ドーム,9/14,,0,0,0,0,0,265,1,1,9,2,0,1    ,,南昌輝,4.60,1,5,25,2,0,2,1,1,1,
ロッテ,日本ハム,札幌ドーム,9/14,,0,0,0,0,0,265,1,1,9,2,0,1    ,○,チェン・グァンユウ,3.49,1,4,22,1,0,0,0,0,0,
ロッテ,日本ハム,札幌ドーム,9/14,,0,0,0,0,0,265,1,1,9,2,0,1    ,S,内竜也,2.68,1,3,16,0,0,1,0,0,0,
ロッテ,楽天,Koboパーク宮城,9/16,1,0,0,0,0,0,267,1,0,9,3,2,2    ,●,涌井秀章,4.12,2,16,56,6,2,1,4,7,7,
ロッテ,楽天,Koboパーク宮城,9/16,,0,0,0,0,0,267,1,0,9,3,0,2    ,,チェン・グァンユウ,3.53,2,9,26,2,0,1,1,1,1,
ロッテ,楽天,Koboパーク宮城,9/16,,0,0,0,1,0,267,1,0,9,2,0,1    ,,土肥星也,9.31,1,10,42,4,0,1,3,5,5,
ロッテ,楽天,Koboパーク宮城,9/16,,0,0,0,0,0,267,1,0,9,2,0,1    ,,南昌輝,4.32,1,3,14,0,0,0,0,0,0,
ロッテ,楽天,Koboパーク宮城,9/16,,0,0,0,0,0,267,1,0,9,2,0,1    ,,宮﨑敦次,7.88,1,3,17,0,0,1,0,0,0,
ロッテ,楽天,Koboパーク宮城,9/16,,0,0,0,0,0,267,1,0,9,2,0,1    ,,田中靖洋,2.31,1,4,16,0,0,0,1,0,0,
ロッテ,楽天,Koboパーク宮城,9/18,1,0,0,0,0,0,271,1,0,9,9,3,8    ,●,石川歩,5.09,8,30,126,6,0,5,2,4,4,
ロッテ,楽天,Koboパーク宮城,9/18,,0,0,0,0,0,271,1,0,9,1,0,0 1/3,,松永昂大,3.34,0.1,4,10,1,0,0,2,0,0,
ロッテ,西武,メットライフ,9/19,1,0,0,0,0,0,273,1,1,9,7,4,6    ,○,二木康太,3.56,6,25,96,8,0,1,2,2,1,
ロッテ,西武,メットライフ,9/19,,0,0,0,0,0,273,1,1,9,2,0,1    ,H,有吉優樹,2.84,1,5,14,3,0,0,0,1,1,
ロッテ,西武,メットライフ,9/19,,0,0,0,0,0,273,1,1,9,2,0,1    ,H,大谷智久,3.23,1,4,19,1,0,0,0,0,0,
ロッテ,西武,メットライフ,9/19,,0,0,0,0,0,273,1,1,9,2,0,1    ,S,内竜也,2.62,1,3,14,0,0,0,0,0,0,
ロッテ,西武,メットライフ,9/20,1,1,0,0,0,0,275,1,1,9,9,3,9    ,○,酒居知史,3.56,9,31,115,4,1,5,1,1,1,
ロッテ,西武,メットライフ,9/21,1,0,0,0,0,0,277,1,1,9,8,3,7    ,○,佐々木千隼,4.66,7,26,97,5,1,5,2,1,1,
ロッテ,西武,メットライフ,9/21,,0,0,0,0,0,277,1,1,9,2,0,1    ,H,大谷智久,3.17,1,3,7,0,0,0,0,0,0,
ロッテ,西武,メットライフ,9/21,,0,0,0,0,0,277,1,1,9,1,0,0 1/3,,内竜也,3.00,0.1,4,19,2,1,1,1,2,2,
ロッテ,西武,メットライフ,9/21,,0,0,0,0,0,277,1,1,9,1,0,0 2/3,S,有吉優樹,2.81,0.2,3,10,1,0,1,0,0,0,
ロッテ,日本ハム,ZOZOマリン,9/23,1,0,0,0,1,0,280,0,1,9,7,3,7    ,,関谷亮太,4.17,7,28,113,6,0,9,1,3,2,
ロッテ,日本ハム,ZOZOマリン,9/23,,0,0,0,0,0,280,0,1,9,1,0,1    ,●,有吉優樹,2.92,1,6,29,2,1,0,1,1,1,
ロッテ,日本ハム,ZOZOマリン,9/23,,0,0,0,0,0,280,0,1,9,1,0,1    ,,チェン・グァンユウ,3.47,1,3,16,0,0,2,0,0,0,
ロッテ,日本ハム,ZOZOマリン,9/24,1,0,0,0,0,0,282,0,0,12,5,1,5    ,,涌井秀章,3.99,5,17,70,2,0,9,0,0,0,
ロッテ,日本ハム,ZOZOマリン,9/24,,0,0,0,0,0,282,0,0,12,1,0,1    ,H,松永昂大,3.24,1,2,6,0,0,0,0,0,0,
ロッテ,日本ハム,ZOZOマリン,9/24,,0,0,0,0,0,282,0,0,12,1,0,1    ,,南昌輝,5.09,1,6,18,3,0,1,1,2,2,
ロッテ,日本ハム,ZOZOマリン,9/24,,0,0,0,0,0,282,0,0,12,1,0,1    ,,大谷智久,3.28,1,6,21,2,0,0,1,1,1,
ロッテ,日本ハム,ZOZOマリン,9/24,,0,0,0,0,0,282,0,0,12,1,0,1    ,,内竜也,2.93,1,4,16,0,0,1,1,0,0,
ロッテ,日本ハム,ZOZOマリン,9/24,,0,0,0,0,0,282,0,0,12,2,0,2    ,H,チェン・グァンユウ,3.36,2,6,34,0,0,3,0,0,0,
ロッテ,日本ハム,ZOZOマリン,9/24,,0,0,0,0,0,282,0,0,12,1,0,1    ,○,田中靖洋,2.13,1,4,18,0,0,1,1,0,0,
ロッテ,ソフトバンク,ヤフオクドーム,9/26,1,0,0,0,0,0,283,1,1,9,8,4,7    ,○,二木康太,3.58,7,27,109,5,2,6,2,3,3,
ロッテ,ソフトバンク,ヤフオクドーム,9/26,,0,0,0,0,0,283,1,1,9,2,0,1    ,H,大谷智久,3.22,1,3,13,0,0,1,0,0,0,
ロッテ,ソフトバンク,ヤフオクドーム,9/26,,0,0,0,0,0,283,1,1,9,2,0,1    ,S,内竜也,2.87,1,3,14,0,0,2,0,0,0,
ロッテ,オリックス,ZOZOマリン,9/29,1,0,0,0,0,0,288,0,1,9,6,0,6    ,●,成田翔,4.91,6,23,93,5,2,5,1,4,4,
ロッテ,オリックス,ZOZOマリン,9/29,,0,0,0,0,0,288,0,1,9,3,0,3    ,,佐々木千隼,4.48,3,11,48,1,0,3,2,0,0,
ロッテ,楽天,Koboパーク宮城,9/30,1,0,0,0,0,0,289,1,1,9,7,3,6    ,○,西野勇士,4.73,6,26,105,5,0,5,3,2,2,
ロッテ,楽天,Koboパーク宮城,9/30,,0,0,0,0,0,289,1,1,9,2,0,1    ,H,関谷亮太,4.07,1,5,22,2,0,1,0,0,0,
ロッテ,楽天,Koboパーク宮城,9/30,,0,0,0,1,0,289,1,1,9,2,0,1    ,H,松永昂大,3.41,1,6,31,2,0,1,1,1,1,
ロッテ,楽天,Koboパーク宮城,9/30,,0,0,0,0,0,289,1,1,9,2,0,1    ,S,内竜也,2.81,1,3,16,0,0,1,0,0,0,
ロッテ,楽天,Koboパーク宮城,10/1,1,0,0,0,0,0,291,1,0,9,8,1,7    ,,酒居知史,3.33,7,30,119,5,0,4,4,2,1,
ロッテ,楽天,Koboパーク宮城,10/1,,0,0,0,0,0,291,1,0,9,2,0,1 1/3,○,チェン・グァンユウ,3.29,1.1,4,26,0,0,3,1,0,0,
ロッテ,楽天,Koboパーク宮城,10/1,,0,0,0,0,0,291,1,0,9,1,0,0 2/3,,大谷智久,3.18,0.2,2,8,0,0,1,0,0,0,
ロッテ,楽天,ZOZOマリン,10/4,1,0,0,0,1,0,294,0,1,12,8,1,8    ,,二木康太,3.38,8,28,116,5,0,7,0,0,0,
ロッテ,楽天,ZOZOマリン,10/4,,0,0,0,0,0,294,0,1,12,1,0,1    ,,内竜也,2.94,1,6,25,3,0,0,0,1,1,
ロッテ,楽天,ZOZOマリン,10/4,,0,0,0,0,0,294,0,1,12,1,0,1    ,H,松永昂大,3.31,1,3,14,0,0,2,0,0,0,
ロッテ,楽天,ZOZOマリン,10/4,,0,0,0,0,0,294,0,1,12,1,0,1    ,H,大谷智久,3.12,1,5,19,2,0,1,0,0,0,
ロッテ,楽天,ZOZOマリン,10/4,,0,0,0,0,0,294,0,1,12,1,0,1    ,,有吉優樹,2.87,1,4,16,1,0,2,0,0,0,
ロッテ,楽天,ZOZOマリン,10/5,1,0,0,0,0,0,296,0,1,9,7,2,7    ,,佐々木千隼,4.22,7,29,117,5,0,4,3,2,1,
ロッテ,楽天,ZOZOマリン,10/5,,0,0,0,0,0,296,0,1,9,2,0,2    ,○,関谷亮太,3.89,2,8,35,1,0,0,1,0,0,
ロッテ,オリックス,ZOZOマリン,10/9,1,0,0,0,0,0,298,0,0,8,7,6,7    ,○,酒居知史,3.13,7,27,102,7,0,4,1,1,1,
ロッテ,オリックス,ZOZOマリン,10/9,,0,0,0,0,0,298,0,0,8,1,0,1    ,,松永昂大,3.22,1,3,15,0,0,2,0,0,0,
ロッテ,オリックス,ZOZOマリン,10/9,,0,0,0,0,0,298,0,0,8,1,0,1    ,,関谷亮太,3.80,1,5,16,2,0,2,0,0,0,
ロッテ,楽天,Koboパーク宮城,10/10,1,0,0,0,0,0,299,1,0,9,6,0,5    ,●,成田翔,4.38,5,23,87,6,0,2,3,4,2,
ロッテ,楽天,Koboパーク宮城,10/10,,0,0,0,0,0,299,1,0,9,3,0,2    ,,二木康太,3.39,2,9,32,2,0,2,1,1,1,
ロッテ,楽天,Koboパーク宮城,10/10,,0,0,0,0,0,299,1,0,9,2,0,1    ,,田中靖洋,1.98,1,3,11,0,0,0,0,0,0,
西武,日本ハム,札幌ドーム,3/31,1,0,0,0,1,0,7,1,1,9,8,7,7    ,○,菊池雄星,1.29,7,26,96,4,1,4,2,1,1,
西武,日本ハム,札幌ドーム,3/31,,0,0,0,0,0,7,1,1,9,2,0,1    ,,武隈祥太,0.00,1,5,18,1,0,1,1,0,0,
西武,日本ハム,札幌ドーム,3/31,,0,0,0,0,0,7,1,1,9,2,0,1    ,,大石達也,0.00,1,5,23,0,0,2,2,0,0,
西武,日本ハム,札幌ドーム,4/1,1,0,0,0,0,0,9,1,0,9,6,1,5    ,●,野上亮磨,5.40,5,25,92,8,1,4,2,3,3,
西武,日本ハム,札幌ドーム,4/1,,0,0,0,0,0,9,1,0,9,2,0,1    ,,小石博孝,0.00,1,3,19,0,0,1,0,0,0,
西武,日本ハム,札幌ドーム,4/1,,0,0,0,0,0,9,1,0,9,1,0,0 1/3,,野田昇吾,0.00,0.1,2,5,1,0,0,0,0,0,
西武,日本ハム,札幌ドーム,4/1,,0,0,0,0,0,9,1,0,9,1,0,0 2/3,,牧田和久,0.00,0.2,3,14,1,0,0,0,0,0,
西武,日本ハム,札幌ドーム,4/1,,0,0,0,0,0,9,1,0,9,2,0,1    ,,シュリッター,0.00,1,3,13,0,0,1,0,0,0,
西武,日本ハム,札幌ドーム,4/2,1,0,0,0,1,0,11,1,0,9,7,5,6    ,○,ウルフ,4.50,6,25,79,7,1,2,1,3,3,
西武,日本ハム,札幌ドーム,4/2,,0,0,0,0,0,11,1,0,9,2,0,1    ,H,牧田和久,0.00,1,3,10,0,0,1,0,0,0,
西武,日本ハム,札幌ドーム,4/2,,0,0,0,0,0,11,1,0,9,2,0,1    ,H,シュリッター,0.00,1,4,14,1,0,2,0,0,0,
西武,日本ハム,札幌ドーム,4/2,,0,0,0,0,0,11,1,0,9,2,0,1    ,S,増田達至,0.00,1,3,10,0,0,2,0,0,0,
西武,オリックス,メットライフ,4/4,1,0,0,0,0,0,14,0,1,9,4,2,4    ,●,多和田真三郎,13.50,4,22,98,9,1,3,2,6,6,
西武,オリックス,メットライフ,4/4,,0,0,0,0,0,14,0,1,9,2,0,2    ,,小石博孝,0.00,2,7,35,0,0,0,1,0,0,
西武,オリックス,メットライフ,4/4,,0,0,0,0,0,14,0,1,9,2,0,2    ,,福倉健太郎,4.50,2,7,28,1,1,0,0,1,1,
西武,オリックス,メットライフ,4/4,,0,0,0,1,0,14,0,1,9,1,0,1    ,,野田昇吾,0.00,1,4,12,1,0,1,0,0,0,
西武,オリックス,メットライフ,4/5,1,0,0,0,0,0,16,0,0,9,5,0,5 1/3,●,髙橋光成,1.69,5.1,24,100,2,1,2,7,2,1,
西武,オリックス,メットライフ,4/5,,0,0,0,0,0,16,0,0,9,1,0,1 2/3,,武隈祥太,0.00,1.2,4,12,0,0,0,1,0,0,
西武,オリックス,メットライフ,4/5,,0,0,0,0,0,16,0,0,9,1,0,1    ,,大石達也,0.00,1,3,12,1,0,0,0,0,0,
西武,オリックス,メットライフ,4/5,,0,0,0,0,0,16,0,0,9,1,0,1    ,,シュリッター,0.00,1,4,21,1,0,0,0,0,0,
西武,ソフトバンク,メットライフ,4/7,1,0,0,0,0,0,18,0,1,9,7,2,7    ,●,菊池雄星,1.93,7,28,112,5,2,4,2,4,2,
西武,ソフトバンク,メットライフ,4/7,,0,0,0,0,0,18,0,1,9,1,0,1    ,,大石達也,0.00,1,4,16,1,0,1,0,0,0,
西武,ソフトバンク,メットライフ,4/7,,0,0,0,0,0,18,0,1,9,1,0,1    ,,武隈祥太,0.00,1,5,16,1,0,0,1,0,0,
西武,ソフトバンク,メットライフ,4/8,1,0,0,0,0,0,20,0,0,8,6,5,6    ,○,野上亮磨,3.27,6,22,93,4,1,5,1,1,1,
西武,ソフトバンク,メットライフ,4/8,,0,0,0,0,0,20,0,0,8,1,0,1    ,,牧田和久,0.00,1,4,11,1,0,0,0,0,0,
西武,ソフトバンク,メットライフ,4/8,,0,0,0,0,0,20,0,0,8,1,0,1    ,,シュリッター,0.00,1,5,21,1,0,0,1,0,0,
西武,ソフトバンク,メットライフ,4/8,,0,0,0,0,0,20,0,0,8,1,0,1    ,,増田達至,0.00,1,4,16,1,0,1,0,0,0,
西武,ソフトバンク,メットライフ,4/9,1,0,0,0,1,0,22,0,0,8,7,4,7    ,○,ウルフ,2.77,7,25,91,5,0,2,3,1,1,
西武,ソフトバンク,メットライフ,4/9,,0,0,0,0,0,22,0,0,8,1,0,1    ,H,シュリッター,0.00,1,3,10,0,0,1,0,0,0,
西武,ソフトバンク,メットライフ,4/9,,0,0,0,0,0,22,0,0,8,1,0,1    ,S,増田達至,3.00,1,6,17,3,0,2,0,1,1,
西武,楽天,Koboパーク宮城,4/12,1,0,0,0,0,0,25,1,0,9,4,4,3    ,,多和田真三郎,11.57,3,19,80,6,1,1,3,3,3,
西武,楽天,Koboパーク宮城,4/12,,0,0,0,0,0,25,1,0,9,3,0,2    ,○,大石達也,0.00,2,6,25,1,0,2,0,0,0,
西武,楽天,Koboパーク宮城,4/12,,0,0,0,0,0,25,1,0,9,2,0,1    ,,武隈祥太,0.00,1,4,19,1,0,1,0,0,0,
西武,楽天,Koboパーク宮城,4/12,,0,0,0,0,0,25,1,0,9,2,0,1    ,,牧田和久,0.00,1,3,11,0,0,1,0,0,0,
西武,楽天,Koboパーク宮城,4/12,,0,0,0,0,0,25,1,0,9,2,0,1    ,,シュリッター,0.00,1,4,15,1,0,1,0,0,0,
西武,楽天,Koboパーク宮城,4/12,,0,0,0,0,0,25,1,0,9,2,0,1    ,,小石博孝,4.50,1,5,21,2,1,3,0,2,2,
西武,ロッテ,ZOZOマリン,4/14,1,0,0,0,0,0,27,1,1,9,8,1,7    ,,菊池雄星,2.14,7,30,123,6,0,8,4,2,2,
西武,ロッテ,ZOZOマリン,4/14,,0,0,0,0,0,27,1,1,9,2,0,1    ,○,大石達也,0.00,1,3,10,0,0,1,0,0,0,
西武,ロッテ,ZOZOマリン,4/14,,0,0,0,0,0,27,1,1,9,2,0,1    ,S,増田達至,2.25,1,5,23,1,0,0,2,0,0,
西武,ロッテ,ZOZOマリン,4/15,1,1,0,0,0,0,29,1,0,9,9,0,8    ,●,野上亮磨,2.37,8,28,92,3,0,5,1,1,1,
西武,ロッテ,ZOZOマリン,4/16,1,0,0,0,0,0,31,1,0,9,7,6,6    ,○,ウルフ,1.89,6,22,82,4,0,2,0,0,0,
西武,ロッテ,ZOZOマリン,4/16,,0,0,0,0,0,31,1,0,9,2,0,1    ,,武隈祥太,0.00,1,3,12,0,0,1,0,0,0,
西武,ロッテ,ZOZOマリン,4/16,,0,0,0,1,0,31,1,0,9,1,0,0 1/3,,小石博孝,8.31,0.1,5,17,2,0,0,2,2,2,
西武,ロッテ,ZOZOマリン,4/16,,0,0,0,0,0,31,1,0,9,1,0,0 2/3,H,牧田和久,0.00,0.2,2,3,0,0,0,0,0,0,
西武,ロッテ,ZOZOマリン,4/16,,0,0,0,0,0,31,1,0,9,2,0,1    ,,福倉健太郎,3.00,1,3,16,0,0,0,0,0,0,
西武,楽天,県営大宮,4/18,1,0,0,0,1,0,34,0,1,9,7,0,7    ,●,髙橋光成,2.19,7,27,110,8,0,3,1,2,2,
西武,楽天,県営大宮,4/18,,0,0,0,0,0,34,0,1,9,1,0,1    ,,武隈祥太,0.00,1,5,18,1,0,1,0,0,0,
西武,楽天,県営大宮,4/18,,0,0,0,0,0,34,0,1,9,1,0,1    ,,野田昇吾,0.00,1,4,13,1,0,1,0,0,0,
西武,楽天,メットライフ,4/19,1,0,0,0,0,0,36,0,1,12,6,2,6    ,,多和田真三郎,8.31,6,27,74,7,2,3,2,3,3,
西武,楽天,メットライフ,4/19,,0,0,0,1,0,36,0,1,12,0,0,0 1/3,,野田昇吾,3.38,0.1,2,12,0,0,1,1,1,1,
西武,楽天,メットライフ,4/19,,0,0,0,0,0,36,0,1,12,0,0,0 2/3,,大石達也,0.00,0.2,3,8,1,0,1,0,0,0,
西武,楽天,メットライフ,4/19,,0,0,0,0,0,36,0,1,12,1,0,1    ,,シュリッター,0.00,1,3,11,0,0,0,0,0,0,
西武,楽天,メットライフ,4/19,,0,0,0,0,0,36,0,1,12,1,0,1    ,H,増田達至,1.80,1,3,10,1,0,1,0,0,0,
西武,楽天,メットライフ,4/19,,0,0,0,0,0,36,0,1,12,2,0,2    ,H,牧田和久,0.00,2,8,31,2,0,3,0,0,0,
西武,楽天,メットライフ,4/19,,0,0,0,0,0,36,0,1,12,1,0,1    ,○,武隈祥太,0.00,1,3,10,0,0,2,0,0,0,
西武,日本ハム,メットライフ,4/21,1,1,1,0,0,0,38,0,1,8,8,9,9    ,○,菊池雄星,1.50,9,31,144,1,0,12,2,0,0,
西武,日本ハム,メットライフ,4/22,1,0,0,0,0,0,40,0,0,8,7,9,7    ,○,野上亮磨,1.73,7,27,91,3,0,5,2,0,0,
西武,日本ハム,メットライフ,4/22,,0,0,0,0,0,40,0,0,8,2,0,2    ,,福倉健太郎,3.60,2,11,41,3,0,2,2,1,1,
西武,日本ハム,メットライフ,4/23,1,0,0,0,0,0,42,0,0,8,5,2,5    ,,ウルフ,2.25,5,22,93,9,0,3,0,3,2,
西武,日本ハム,メットライフ,4/23,,0,0,0,0,0,42,0,0,8,1,0,1    ,○,武隈祥太,0.00,1,3,13,0,0,2,0,0,0,
西武,日本ハム,メットライフ,4/23,,0,0,0,0,0,42,0,0,8,1,0,1    ,H,牧田和久,0.00,1,3,18,0,0,1,0,0,0,
西武,日本ハム,メットライフ,4/23,,0,0,0,0,0,42,0,0,8,1,0,1    ,,福倉健太郎,3.00,1,4,18,1,0,1,0,0,0,
西武,日本ハム,メットライフ,4/23,,0,0,0,0,0,42,0,0,8,1,0,1    ,,野田昇吾,2.45,1,4,15,1,0,2,0,0,0,
西武,オリックス,ほっと神戸,4/25,1,0,0,0,0,0,43,1,1,9,6,4,5    ,●,多和田真三郎,8.50,5,25,89,8,1,2,2,5,5,
西武,オリックス,ほっと神戸,4/25,,0,0,0,0,0,43,1,1,9,2,0,1    ,,武隈祥太,0.00,1,3,15,0,0,1,0,0,0,
西武,オリックス,ほっと神戸,4/25,,0,0,0,0,0,43,1,1,9,2,0,1    ,,大石達也,0.00,1,3,15,0,0,0,1,0,0,
西武,オリックス,ほっと神戸,4/25,,0,0,0,0,0,43,1,1,9,2,0,1    ,,シュリッター,0.00,1,5,19,0,0,1,2,0,0,
西武,オリックス,京セラD大阪,4/26,1,0,0,0,0,0,45,1,1,9,6,3,5    ,●,髙橋光成,3.63,5,24,95,6,0,4,4,4,4,
西武,オリックス,京セラD大阪,4/26,,0,0,0,0,0,45,1,1,9,2,0,1    ,,大石達也,0.00,1,4,14,0,0,1,1,0,0,
西武,オリックス,京セラD大阪,4/26,,0,0,0,0,0,45,1,1,9,2,0,1    ,,牧田和久,0.00,1,4,12,1,0,0,0,0,0,
西武,オリックス,京セラD大阪,4/26,,0,0,0,0,0,45,1,1,9,2,0,1    ,,武隈祥太,0.00,1,4,16,1,0,0,0,0,0,
西武,オリックス,京セラD大阪,4/27,1,0,0,0,0,0,47,1,1,9,7,2,6 2/3,,十亀剣,2.70,6.2,28,98,6,0,5,3,2,2,
西武,オリックス,京セラD大阪,4/27,,0,0,0,0,0,47,1,1,9,1,0,0 1/3,H,武隈祥太,0.00,0.1,2,8,0,0,0,1,0,0,
西武,オリックス,京セラD大阪,4/27,,0,0,0,0,0,47,1,1,9,2,0,1    ,H,シュリッター,0.00,1,3,7,0,0,0,0,0,0,
西武,オリックス,京セラD大阪,4/27,,0,0,0,0,0,47,1,1,9,1,0,0 2/3,●,増田達至,1.59,0.2,4,17,2,0,0,0,1,0,
西武,ロッテ,メットライフ,4/28,1,0,0,0,0,0,50,0,1,12,7,2,7    ,,菊池雄星,1.22,7,27,120,3,0,10,2,2,0,
西武,ロッテ,メットライフ,4/28,,0,0,0,0,0,50,0,1,12,1,0,1    ,H,シュリッター,0.00,1,3,12,0,0,0,0,0,0,
西武,ロッテ,メットライフ,4/28,,0,0,0,0,0,50,0,1,12,1,0,1    ,H,増田達至,1.35,1,3,6,0,0,0,0,0,0,
西武,ロッテ,メットライフ,4/28,,0,0,0,0,0,50,0,1,12,2,0,2    ,H,牧田和久,0.00,2,6,27,0,0,1,0,0,0,
西武,ロッテ,メットライフ,4/28,,0,0,0,0,0,50,0,1,12,1,0,1    ,,大石達也,0.00,1,4,12,1,0,1,0,0,0,
西武,ロッテ,メットライフ,4/29,1,0,0,0,0,0,52,0,0,9,6,0,6    ,●,野上亮磨,2.53,6,25,100,5,1,5,2,4,4,
西武,ロッテ,メットライフ,4/29,,0,0,0,0,0,52,0,0,9,2,0,2    ,,福倉健太郎,2.25,2,8,22,2,0,1,0,0,0,
西武,ロッテ,メットライフ,4/29,,0,0,0,0,0,52,0,0,9,1,0,1    ,,武隈祥太,1.50,1,5,21,1,1,1,1,2,2,
西武,ロッテ,メットライフ,4/30,1,0,0,0,0,0,54,0,0,8,7,2,7    ,○,ウルフ,1.74,7,22,69,2,0,2,0,0,0,
西武,ロッテ,メットライフ,4/30,,0,0,0,0,0,54,0,0,8,1,0,1    ,H,シュリッター,0.00,1,3,9,0,0,1,0,0,0,
西武,ロッテ,メットライフ,4/30,,0,0,0,0,0,54,0,0,8,1,0,1    ,S,増田達至,2.35,1,4,21,1,1,1,0,1,1,
西武,ソフトバンク,ヤフオクドーム,5/2,1,0,0,0,0,0,55,1,1,9,4,2,3    ,●,キャンデラリオ,21.00,3,19,91,9,2,6,2,7,7,
西武,ソフトバンク,ヤフオクドーム,5/2,,0,0,0,0,1,55,1,1,9,2,0,1    ,,野田昇吾,3.86,1,5,15,1,0,1,1,1,1,
西武,ソフトバンク,ヤフオクドーム,5/2,,0,0,0,0,0,55,1,1,9,5,0,4    ,,福倉健太郎,6.00,4,24,85,7,2,3,5,6,6,
